record_index,working_ion,electrode_uid,dup_exact_electrode_uid,dup_same_ion_framework_charge_discharge_formula,dup_same_ion_charge_discharge_ids,dup_same_framework_uid,dup_same_ion_battery_formula_framework
Li_002612,Li,el_ceb45d892b065266,False,True,False,True,True
Li_002613,Li,el_436894dee3f95c58,False,True,False,True,True
Li_002614,Li,el_efa1bceab8948cb5,False,False,False,False,False
Li_002615,Li,el_9fb19b14b2c0beb6,False,False,False,False,False
Li_002616,Li,el_50d80c8faa6c3c08,False,True,False,True,True
Li_002617,Li,el_72168a514192958e,False,True,False,True,True
Li_002618,Li,el_207784686f698094,False,False,False,True,False
Li_002619,Li,el_26101c35d4e2a804,False,True,False,True,True
Li_002620,Li,el_9a9ed925b25f1014,False,True,False,True,True
Li_002621,Li,el_5d710332b5defc2f,False,True,False,True,True
Li_002622,Li,el_d0e22077eb42d2dc,False,False,False,True,False
Li_002623,Li,el_d45c3c463e88ce48,False,True,False,True,True
Li_002624,Li,el_88e9ebacfb2c9ce3,False,True,False,True,True
Li_002625,Li,el_fcfcc346f8df8167,False,True,False,True,True
Li_002626,Li,el_5a555713fce373f4,False,True,False,True,True
Li_002627,Li,el_42f5e9e4d2bf3f3a,False,False,False,False,False
Li_002628,Li,el_4a2963562132f702,False,False,False,False,False
Li_002629,Li,el_a6561b250bf57ec6,False,False,False,False,False
Li_002630,Li,el_3284b259e9129489,False,True,False,True,True
Li_002631,Li,el_df1d05e10e5be409,False,True,False,True,True
Li_002632,Li,el_e291906e642f9dea,False,False,False,False,False
Li_002633,Li,el_fe1561a5e44d4846,False,True,False,True,True
Li_002634,Li,el_22aefdb2fe81f422,False,True,False,True,True
Li_002635,Li,el_2fc495fa0ca7f361,False,True,False,True,True
Li_002636,Li,el_5c5b7fd35164abfb,False,True,False,True,True
Li_002637,Li,el_86e39fd570ba3986,False,True,False,True,True
Li_002638,Li,el_aaa553782009e800,False,True,False,True,True
Li_002639,Li,el_f6ec403de40c0498,False,True,False,True,True
Li_002640,Li,el_3bc0e3e378e08356,False,True,False,True,True
Li_002641,Li,el_1a23d296035f87a1,False,True,False,True,True
Li_002642,Li,el_67fab8a773cf8566,False,True,False,True,True
Li_002643,Li,el_87059f2075cde135,False,True,False,True,True
Li_002644,Li,el_325ae63a620914b8,False,False,False,False,False
Li_002645,Li,el_89a5d2da6e5e7c1e,False,True,False,True,True
Li_002646,Li,el_fbf6bd5336b008b3,False,True,False,True,True
Li_002647,Li,el_1abf0d2694040600,False,False,False,True,False
Li_002648,Li,el_9f8386fdd7592ab0,False,False,False,False,False
Li_002649,Li,el_62b59621b2b57d98,False,False,False,False,False
Li_002650,Li,el_7c2a96d89a1a5a5e,False,True,False,True,True
Li_002651,Li,el_35292623bf3d5d65,False,True,False,True,True
Li_002652,Li,el_7f0450493f4a492b,False,True,False,True,True
Li_002653,Li,el_ba214a0b58eb5e17,False,False,False,False,False
Li_002654,Li,el_466243d37228745d,False,True,False,True,True
Li_002655,Li,el_a48c33287ef39687,False,True,False,True,True
Li_002656,Li,el_7676c5e731b3d6da,False,True,False,True,True
Li_002657,Li,el_82eefde9e2422784,False,False,False,False,False
Li_002658,Li,el_8e3f3c9c99bce987,False,False,False,False,False
Li_002659,Li,el_dbda3deb177923fd,False,False,False,False,False
Li_002660,Li,el_a5ef23b0b99fbcf1,False,False,False,False,False
Li_002661,Li,el_e6734bdd8ece6a83,False,False,False,False,False
Li_002662,Li,el_755a299cccbb2ece,False,True,False,True,True
Li_002663,Li,el_b00d77d0f6b50e3f,False,False,False,False,False
Li_002664,Li,el_9760b7b73e92c64c,False,True,False,True,True
Li_002665,Li,el_8fdd50c845616936,False,False,False,False,False
Li_002666,Li,el_19721f9300a7554b,False,True,False,True,True
Li_002667,Li,el_fd66e93263164a6b,False,True,False,True,True
Li_002668,Li,el_697f1a5be1961990,False,True,False,True,True
Li_002669,Li,el_ed5a932c4869104d,False,True,False,True,True
Li_002670,Li,el_83acae89c78d457a,False,False,False,False,False
Li_002671,Li,el_bfdb262b7a47fe75,False,True,False,True,True
Li_002672,Li,el_9b24050fb06eedfb,False,False,False,True,False
Li_002673,Li,el_5d467e6ffe9c01b6,False,True,False,True,True
Li_002674,Li,el_c3c4e8fabf5f236b,False,True,False,True,True
Li_002675,Li,el_7cf2feac242f8ec0,False,True,False,True,True
Li_002676,Li,el_5287abbb9a254903,False,False,False,False,False
Li_002677,Li,el_29512c7958298e00,False,False,False,False,False
Li_002678,Li,el_562bc6a3a9b2ba32,False,True,False,True,True
Li_002679,Li,el_92ed4a0d1781aca9,False,True,False,True,True
Li_002680,Li,el_c4ab9296151777a7,False,False,False,True,False
Li_002681,Li,el_4955c8576d9e0951,False,True,False,True,True
Li_002682,Li,el_97319816b6aa872d,False,True,False,True,True
Li_002683,Li,el_d3d43afd5c313134,False,False,False,True,False
Li_002684,Li,el_a978ac0c5b1e48b9,False,True,False,True,True
Li_002685,Li,el_04a91bdfd7e5ad83,False,True,False,True,True
Li_002686,Li,el_78df5cc39af9f6b6,False,False,False,False,False
Li_002687,Li,el_e64c8ab1bb662e68,False,True,False,True,True
Li_002688,Li,el_b4e79b43624c4ac8,False,False,False,True,False
Li_002689,Li,el_5bf763a0977dd80c,False,True,False,True,True
Li_002690,Li,el_dc0bdfef70b3e11c,False,True,False,True,True
Li_002691,Li,el_0d520e6310945ac1,False,False,False,True,False
Li_002692,Li,el_25643ef6fd56dc0c,False,False,False,False,False
Li_002693,Li,el_ed937ef33440b839,False,False,False,False,False
Li_002694,Li,el_736721764946a841,False,True,False,True,True
Li_002695,Li,el_3f25b56849331f88,False,False,False,True,False
Li_002696,Li,el_b2bc90a5afc4027f,False,True,False,True,True
Li_002697,Li,el_a3d99875e73807a8,False,False,False,False,False
Li_002698,Li,el_d845f484242d6068,False,True,False,True,True
Li_002699,Li,el_85d53509564e51b9,False,True,False,True,True
Li_002700,Li,el_1f9b07851f1ff218,False,True,False,True,True
Li_002701,Li,el_c123192bcee96947,False,True,False,True,True
Li_002702,Li,el_ab77e709c14d101f,False,True,False,True,True
Li_002703,Li,el_1d71d7b63447b6b4,False,True,False,True,True
Li_002704,Li,el_159d68b2780c090f,False,False,False,False,False
Li_002705,Li,el_9dfe67db7640d8ac,False,True,False,True,True
Li_002706,Li,el_cad72d3cc5b5bd99,False,True,False,True,True
Li_002707,Li,el_8b869003dff853c5,False,True,False,True,True
Li_002708,Li,el_bee1de1b69dbfdd3,False,True,False,True,True
Li_002709,Li,el_b3b69005de7f2e3b,False,True,False,True,True
Li_002710,Li,el_d9c71561775cf3be,False,True,False,True,True
Li_002711,Li,el_02e1bcfc517d9479,False,True,False,True,True
Li_002712,Li,el_9b691fa45848ccec,False,False,False,False,False
Li_002713,Li,el_2aaa1c238411bc7b,False,True,False,True,True
Li_002714,Li,el_b39b435f79bdb80e,False,True,False,True,True
Li_002715,Li,el_d58213d5f322f533,False,True,False,True,True
Li_002716,Li,el_d789ba65f4f600da,False,True,False,True,True
Li_002717,Li,el_9daee0550f3a0c6a,False,True,False,True,True
Li_002718,Li,el_d17be51098407296,False,True,False,True,True
Li_002719,Li,el_7fd3922f60c2ad04,False,True,False,True,True
Li_002720,Li,el_39bb46d54cdf4392,False,True,False,True,True
Li_002721,Li,el_86b2016ae23f593f,False,True,False,True,True
Li_002722,Li,el_d5649f5f1fb5b1cc,False,True,False,True,True
Li_002723,Li,el_80bc823e6c5fc73d,False,False,False,False,False
Li_002724,Li,el_7ecfd312bc329176,False,True,False,True,True
Li_002725,Li,el_465f8d392e744264,False,False,False,False,False
Li_002726,Li,el_f41be3414f1aea75,False,False,False,False,False
Li_002727,Li,el_491e5679bc40edf1,False,True,False,True,True
Li_002728,Li,el_42b5f95cf85a4dab,False,True,False,True,True
Li_002729,Li,el_e2f0f4f4c019ee6b,False,True,False,True,True
Li_002730,Li,el_a76cfe671aaa4d29,False,True,False,True,True
Li_002731,Li,el_0099853b464d8cdb,False,True,False,True,True
Li_002732,Li,el_a40129f0d66d40a7,False,True,False,True,True
Li_002733,Li,el_1d4fc1ac696edd6c,False,True,False,True,True
Li_002734,Li,el_a755c9cb41cdf73d,False,True,False,True,True
Li_002735,Li,el_7eee601d61aa6a8b,False,True,False,True,True
Li_002736,Li,el_5cc8e96b27a26dfe,False,True,False,True,True
Li_002737,Li,el_e1b97cc776962ff1,False,False,False,True,False
Li_002738,Li,el_832c1b8f49ce8800,False,True,False,True,True
Li_002739,Li,el_a3468d3ae468eed7,False,True,False,True,True
Li_002740,Li,el_178e01727e1e0893,False,False,False,False,False
Li_002741,Li,el_32b269d5f0756d58,False,True,False,True,True
Li_002742,Li,el_c0a363de28eddf85,False,False,False,False,False
Li_002743,Li,el_cf7507c9ce951c71,False,False,False,True,False
Li_002744,Li,el_8b345eee41349928,False,False,False,True,False
Li_002745,Li,el_4a93f422ca72094d,False,False,False,False,False
Li_002746,Li,el_055f47fe1fb38789,False,True,False,True,True
Li_002747,Li,el_c679d8d682e72283,False,True,False,True,True
Li_002748,Li,el_877cfb9b8a713351,False,True,False,True,True
Li_002749,Li,el_fe563a8f37817e68,False,False,False,False,False
Li_002750,Li,el_baaa2acc26524322,False,False,False,True,False
Li_002751,Li,el_00d84d77a1894b05,False,True,False,True,True
Li_002752,Li,el_2c12183585f55683,False,False,False,False,False
Li_002753,Li,el_3c0abf988ccc59bb,False,True,False,True,True
Li_002754,Li,el_99e883d16e109da7,False,False,False,False,False
Li_002755,Li,el_eb47096272e3132b,False,True,False,True,True
Li_002756,Li,el_854c504136db46fa,False,True,False,True,True
Li_002757,Li,el_a448e0b8b6e5d6cf,False,False,False,True,False
Li_002758,Li,el_ef1b4fe2ebe9c0a8,False,False,False,False,False
Li_002759,Li,el_e648e2477d2969b7,False,False,False,True,False
Li_002760,Li,el_b6cf760e155859ae,False,True,False,True,True
Li_002761,Li,el_373f1a996aadf1e9,False,True,False,True,True
Li_002762,Li,el_8095690c241be43d,False,True,False,True,True
Li_002763,Li,el_db9c5c4908904108,False,True,False,True,True
Li_002764,Li,el_46c7fce2bad2d0cf,False,True,False,True,True
Li_002765,Li,el_d14ef3103acdbc87,False,True,False,True,True
Li_002766,Li,el_8bd9f9300b12a101,False,True,False,True,True
Li_002767,Li,el_4b9f24fba9e14255,False,False,False,False,False
Li_002768,Li,el_eeff8ddd7b698943,False,False,False,False,False
Li_002769,Li,el_8be305e86b5206be,False,True,False,True,True
Li_002770,Li,el_d42e517de322c5a9,False,True,False,True,True
Li_002771,Li,el_b05bb00861857dfd,False,True,False,True,True
Li_002772,Li,el_4ee4d33e90008da0,False,False,False,False,False
Li_002773,Li,el_34361a53b166f3aa,False,False,False,False,False
Na_000000,Na,el_5f2cc37ca996cca9,False,False,False,False,False
Na_000001,Na,el_7d310eeb3c473e56,False,False,False,False,False
Na_000002,Na,el_fec6585a28e00c3e,False,False,False,False,False
Na_000003,Na,el_5e257962e1178598,False,False,False,False,False
Na_000004,Na,el_da0a3c28cc9ac8d4,False,False,False,False,False
Na_000005,Na,el_2cc2f4668b72161b,False,False,False,False,False
Na_000006,Na,el_274f65a2233e7ef0,False,False,False,False,False
Na_000007,Na,el_8d4d19bee02126e8,False,False,False,False,False
Na_000008,Na,el_9888ef10c28e81a9,False,False,False,False,False
Na_000009,Na,el_4bbcac8375a040b1,False,False,False,False,False
Na_000010,Na,el_7c42e79f3855713d,False,False,False,False,False
Na_000011,Na,el_6f4e549fa8fd7f9d,False,False,False,False,False
Na_000012,Na,el_83dddee346157f3a,False,False,False,False,False
Na_000013,Na,el_82dfdd233dcc5066,False,False,False,False,False
Na_000014,Na,el_657d438f8732b4d6,False,False,False,False,False
Na_000015,Na,el_bed3b050bba01c6f,False,False,False,False,False
Na_000016,Na,el_1882e09b15b2e6dd,False,False,False,False,False
Na_000017,Na,el_338d6cc1ae0c6b83,False,False,False,False,False
Na_000018,Na,el_a3a863ce00df054a,False,False,False,False,False
Na_000019,Na,el_5d80e6caaae21937,False,False,False,False,False
Na_000020,Na,el_ac8e76a995df5aff,False,False,False,False,False
Na_000021,Na,el_55612b619d2ff21a,False,False,False,False,False
Na_000022,Na,el_6c9021d386f36f29,False,False,False,False,False
Na_000023,Na,el_8a71e032032ec194,False,False,False,False,False
Na_000024,Na,el_baba2c7fae4f260f,False,False,False,False,False
Na_000025,Na,el_a404dc1a31f7d9a3,False,False,False,False,False
Na_000026,Na,el_3af303dfeeb29e7d,False,False,False,False,False
Na_000027,Na,el_86638f81c43e9909,False,False,False,False,False
Na_000028,Na,el_73af9493427fd168,False,False,False,False,False
Na_000029,Na,el_8097ccc781187cbc,False,False,False,False,False
Na_000030,Na,el_75a3456e904c214d,False,False,False,False,False
Na_000031,Na,el_4608952b2ebf4d1c,False,False,False,False,False
Na_000032,Na,el_ada9331a8bc97675,False,False,False,False,False
Na_000033,Na,el_3aa4e35327b79071,False,False,False,False,False
Na_000034,Na,el_663592f6bb14dc2a,False,False,False,False,False
Na_000035,Na,el_9222e3743ea4676d,False,False,False,False,False
Na_000036,Na,el_d37d205d6cb1bcc2,False,False,False,False,False
Na_000037,Na,el_d41a46141f5aaff1,False,False,False,False,False
Na_000038,Na,el_4c27a7a6a7db9e60,False,False,False,False,False
Na_000039,Na,el_dac697ef9cd398fc,False,False,False,False,False
Na_000040,Na,el_3b8af331dd6aae95,False,False,False,False,False
Na_000041,Na,el_9cf44555e04a9b33,False,False,False,False,False
Na_000042,Na,el_8acd939514cbd8df,False,False,False,False,False
Na_000043,Na,el_41e59994b1685df4,False,False,False,False,False
Na_000044,Na,el_a4c68cf1c971689e,False,False,False,False,False
Na_000045,Na,el_12888af781c7a17a,False,False,False,False,False
Na_000046,Na,el_0097b7a1dbe52f92,False,False,False,False,False
Na_000047,Na,el_329b4ff52c69ea84,False,False,False,False,False
Na_000048,Na,el_f68235cebe649412,False,False,False,False,False
Na_000049,Na,el_3c4f65d1e46b269b,False,False,False,False,False
Na_000050,Na,el_b3e4f24c3c16e72f,False,False,False,False,False
Na_000051,Na,el_4e820e9b5c4a3046,False,False,False,False,False
Na_000052,Na,el_ecfec21a03880b53,False,False,False,True,False
Na_000053,Na,el_4ed9febffc1f91eb,False,False,False,True,False
Na_000054,Na,el_d1068bae3e563d28,False,False,False,False,False
Na_000055,Na,el_555bb835a77a4fad,False,False,False,False,False
Na_000056,Na,el_7866a4da483e62fa,False,False,False,False,False
Na_000057,Na,el_5fbb0374de3911a7,False,False,False,False,False
Na_000058,Na,el_48d41525497e6aa5,False,False,False,False,False
Na_000059,Na,el_94a53cdf86c66cd5,False,False,False,False,False
Na_000060,Na,el_6726ed19eadb0eb5,False,False,False,False,False
Na_000061,Na,el_682415c637a4cf99,False,False,False,False,False
Na_000062,Na,el_a31b14788307b576,False,False,False,False,False
Na_000063,Na,el_5f121a94000d438f,False,False,False,False,False
Na_000064,Na,el_2b6252c1169a2e77,False,False,False,False,False
Na_000065,Na,el_b4884f96bd636bee,False,False,False,False,False
Na_000066,Na,el_c70f60bb89540792,False,False,False,False,False
Na_000067,Na,el_722716b7acd0281c,False,False,False,False,False
Na_000068,Na,el_7bbdd653d3d5446c,False,False,False,False,False
Na_000069,Na,el_b43ac67014c0a9f8,False,True,False,True,True
Na_000070,Na,el_fec0ccc0633b5339,False,False,False,False,False
Na_000071,Na,el_8e28a8beec5fdef0,False,True,False,True,True
Na_000072,Na,el_92e413fd80e8d993,False,False,False,False,False
Na_000073,Na,el_31d54be5f7dfc2b4,False,False,False,True,False
Na_000074,Na,el_4a14655ece0ed903,False,True,False,True,True
Na_000075,Na,el_91059c5f7490648a,False,True,False,True,True
Na_000076,Na,el_27254af14339d25a,False,True,False,True,True
Na_000077,Na,el_a8a0006f17616f70,False,False,False,False,False
Na_000078,Na,el_f50e88fc70435438,False,False,False,False,False
Na_000079,Na,el_a2f99544349d3120,False,False,False,False,False
Na_000080,Na,el_a1746b4ca43393ec,False,False,False,False,False
Na_000081,Na,el_83c3dcdf99626b1d,False,True,False,True,True
Na_000082,Na,el_6bd48935882dc79f,False,False,False,False,False
Na_000083,Na,el_8b6d8922ef017d58,False,False,False,False,False
Na_000084,Na,el_ac4c43258d8cff1a,False,False,False,False,False
Na_000085,Na,el_1c325bf1c42a4389,False,True,False,True,True
Na_000086,Na,el_fb00cb23f2cde315,False,False,False,True,False
Na_000087,Na,el_21648b3822f38a5a,False,False,False,True,False
Na_000088,Na,el_897d011037c6409c,False,False,False,True,False
Na_000089,Na,el_c2d531332f0dbd4b,False,True,False,True,True
Na_000090,Na,el_be34c73e172196fa,False,True,False,True,True
Na_000091,Na,el_e6ad57fbe63d9e3b,False,True,False,True,True
Na_000092,Na,el_59caafe19fc6a853,False,False,False,False,False
Na_000093,Na,el_19dfe4e31a7c4bf3,False,False,False,False,False
Na_000094,Na,el_eccbab6d88a6d52b,False,False,False,False,False
Na_000095,Na,el_bbf56837470ab6b5,False,False,False,False,False
Na_000096,Na,el_34c1a6f8833184bb,False,False,False,False,False
Na_000097,Na,el_1c238be61214d2b7,False,True,False,True,True
Na_000098,Na,el_75c79ab97ba37158,False,True,False,True,True
Na_000099,Na,el_60f28cce4da8bfcd,False,False,False,False,False
Na_000100,Na,el_aa74010285ab01ed,False,False,False,True,False
Na_000101,Na,el_1a7fb9d809b11706,False,False,False,False,False
Na_000102,Na,el_37ca28c199e28446,False,False,False,False,False
Na_000103,Na,el_de30fee0ff446998,False,False,False,False,False
Na_000104,Na,el_1b5602728f4e5248,False,False,False,False,False
Na_000105,Na,el_68ac1d563a64a76a,False,False,False,False,False
Na_000106,Na,el_0439bd4e6fc3ba84,False,False,False,False,False
Na_000107,Na,el_d0b271a2aeb77e80,False,False,False,False,False
Na_000108,Na,el_5a7478e84048f109,False,False,False,False,False
Na_000109,Na,el_a94fad932126d9fb,False,False,False,False,False
Na_000110,Na,el_9b0934997297a3c5,False,False,False,False,False
Na_000111,Na,el_9373a0ee7c857f7f,False,True,False,True,True
Na_000112,Na,el_8f0939ae7efbb2b3,False,True,False,True,True
Na_000113,Na,el_48c738f821d52172,False,False,False,True,False
Na_000114,Na,el_6019cdb4a73cacd7,False,False,False,False,False
Na_000115,Na,el_e670cb0a13c6f812,False,True,False,True,True
Na_000116,Na,el_5568796914a84b21,False,True,False,True,True
Na_000117,Na,el_d50b2ba8d83c212d,False,False,False,True,False
Na_000118,Na,el_e5722fcc83279266,False,True,False,True,True
Na_000119,Na,el_8f68a6066e47b147,False,False,False,True,False
Na_000120,Na,el_eeae341957dac1d3,False,False,False,True,False
Na_000121,Na,el_9bc9f498254b10d6,False,False,False,False,False
Na_000122,Na,el_b92fd1599c5272f5,False,False,False,False,False
Na_000123,Na,el_af28afced009925f,False,False,False,False,False
Na_000124,Na,el_d10f3562d5aa8045,False,False,False,False,False
Na_000125,Na,el_be03cdec6202f30e,False,False,False,False,False
Na_000126,Na,el_71e2e8457bc98a95,False,False,False,False,False
Na_000127,Na,el_3b36bdc63c214131,False,False,False,True,False
Na_000128,Na,el_ebd9fe203fb655f2,False,False,False,True,False
Na_000129,Na,el_2548fe3bfbaff469,False,False,False,False,False
Na_000130,Na,el_6fd09fc26844c0e0,False,False,False,False,False
Na_000131,Na,el_35bd175e287c28d0,False,False,False,False,False
Na_000132,Na,el_5f69427826e54d53,False,False,False,False,False
Na_000133,Na,el_1e9bb3c7a41c8fb7,False,False,False,False,False
Na_000134,Na,el_81c4dbcbc13b4e9a,False,False,False,False,False
Na_000135,Na,el_d9d2544f0204383d,False,False,False,False,False
Na_000136,Na,el_fed15d507f78a6fe,False,False,False,False,False
Na_000137,Na,el_37972bb0b339ab2a,False,False,False,False,False
Na_000138,Na,el_7063e1b862de9352,False,False,False,False,False
Na_000139,Na,el_4d04fccfeb90f3b6,False,False,False,True,False
Na_000140,Na,el_9cec818aea686e60,False,False,False,False,False
Na_000141,Na,el_87edb42c9aff1b9e,False,False,False,False,False
Na_000142,Na,el_f86c16b23000b1a0,False,True,False,True,True
Na_000143,Na,el_e454122e82ca4889,False,True,False,True,True
Na_000144,Na,el_5f10135d95fa409e,False,True,False,True,True
Na_000145,Na,el_2f7f47c4d5e7c86e,False,False,False,True,False
Na_000146,Na,el_59854218533e7676,False,True,False,True,True
Na_000147,Na,el_f45aa86943514af8,False,False,False,False,False
Na_000148,Na,el_4311c66fb2f9593b,False,True,False,True,True
Na_000149,Na,el_80e97c71f801ef98,False,True,False,True,True
Na_000150,Na,el_2c9ecd24a2cc8691,False,False,False,False,False
Na_000151,Na,el_7a17048f207fe81b,False,True,False,True,True
Na_000152,Na,el_425237ba5fbf724b,False,False,False,False,False
Na_000153,Na,el_220b7844b08592c1,False,True,False,True,True
Na_000154,Na,el_7505368497d292a0,False,False,False,False,False
Na_000155,Na,el_22e93b622805bfa3,False,False,False,False,False
Na_000156,Na,el_b834ac92b013e280,False,False,False,False,False
Na_000157,Na,el_594cff374228c9b0,False,False,False,False,False
Na_000158,Na,el_62a13cc1e1341346,False,False,False,False,False
Na_000159,Na,el_7370793263f45d7d,False,False,False,False,False
Na_000160,Na,el_4132f14197eaf1ca,False,False,False,False,False
Na_000161,Na,el_84a5b1f6a191054e,False,False,False,False,False
Na_000162,Na,el_8e24c5cd8d9d8510,False,False,False,False,False
Na_000163,Na,el_3535d428395d0149,False,False,False,False,False
Na_000164,Na,el_5be3426279d35c8a,False,False,False,False,False
Na_000165,Na,el_c8170cf79f6af49a,False,False,False,False,False
Na_000166,Na,el_4bd3e2982dff52ef,False,False,False,True,False
Na_000167,Na,el_1454cee33e3941a8,False,False,False,True,False
Na_000168,Na,el_9d428ec068460095,False,False,False,False,False
Na_000169,Na,el_89482ed8f4da0d7f,False,False,False,True,False
Na_000170,Na,el_ce1679454bb42bf1,False,False,False,False,False
Na_000171,Na,el_3bca19740646dbec,False,False,False,False,False
Na_000172,Na,el_53c3df18e27b1839,False,True,False,True,True
Na_000173,Na,el_9d7dcf472115b3b7,False,True,False,True,True
Na_000174,Na,el_5a4149e7d3d30f21,False,True,False,True,True
Na_000175,Na,el_0c18e1c53914a3ee,False,True,False,True,True
Na_000176,Na,el_9cdbe82694973445,False,True,False,True,True
Na_000177,Na,el_9af6de04665c7a10,False,False,False,False,False
Na_000178,Na,el_a0575431f7663a96,False,True,False,True,True
Na_000179,Na,el_07dc795c73ef236c,False,True,False,True,True
Na_000180,Na,el_67b40194b98b8391,False,False,False,False,False
Na_000181,Na,el_a4d378f816c16df2,False,False,False,False,False
Na_000182,Na,el_eb72bd8eb5720314,False,True,False,True,True
Na_000183,Na,el_a73e4302f42c581b,False,False,False,False,False
Na_000184,Na,el_a39891025fba0a6f,False,False,False,True,False
Na_000185,Na,el_f148f620f6a933e9,False,False,False,False,False
Na_000186,Na,el_b2c1d5552b118e46,False,False,False,False,False
Na_000187,Na,el_2d86aef1cf1be0df,False,True,False,True,True
Na_000188,Na,el_6e812f8fda38522c,False,False,False,False,False
Na_000189,Na,el_3992a779a57c4f8f,False,False,False,True,False
Na_000190,Na,el_af7fcdcbded3bb3c,False,True,False,True,True
Na_000191,Na,el_2343fd5a72c9436f,False,False,False,True,False
Na_000192,Na,el_12f97ceac93c6c81,False,False,False,False,False
Na_000193,Na,el_7a5776906b25f4fb,False,False,False,False,False
Na_000194,Na,el_2387d6ba63001b9e,False,False,False,False,False
Na_000195,Na,el_a1dd94c5e0e0b414,False,False,False,False,False
Na_000196,Na,el_2635888ce5556c10,False,False,False,False,False
Na_000197,Na,el_dcb99b8da5c6b643,False,False,False,False,False
Na_000198,Na,el_aa99d1497d7fe84d,False,True,False,True,True
Na_000199,Na,el_6028d4dbfcc6a05e,False,True,False,True,True
Na_000200,Na,el_699d3bf7af23a81b,False,False,False,False,False
Na_000201,Na,el_fb290af825a1a5f7,False,False,False,False,False
Na_000202,Na,el_743f71e423ac6b85,False,False,False,False,False
Na_000203,Na,el_618688c37ffb9bb9,False,False,False,False,False
Na_000204,Na,el_5536e844ee621a4e,False,False,False,False,False
Na_000205,Na,el_b3669f280e5cae83,False,False,False,True,False
Na_000206,Na,el_9941fc0e0637dfd0,False,False,False,True,False
Na_000207,Na,el_043037c3a63a96e8,False,False,False,False,False
Na_000208,Na,el_6537edd802bf6672,False,False,False,False,False
Na_000209,Na,el_ba59d87621170563,False,True,False,True,True
Na_000210,Na,el_9d2341f640abbff9,False,False,False,False,False
Na_000211,Na,el_d0b2c2a817b97b1f,False,True,False,True,True
Na_000212,Na,el_891b00a7ca548b79,False,False,False,True,False
Na_000213,Na,el_892d9bbd8a050d67,False,False,False,False,False
Na_000214,Na,el_236e74dce58bdd33,False,False,False,False,False
Na_000215,Na,el_e3bea2e8c9065e54,False,False,False,False,False
Na_000216,Na,el_d6d4a084b31d4ca1,False,False,False,True,False
Na_000217,Na,el_fb71463331f1cf22,False,True,False,True,True
Na_000218,Na,el_9921270f99425211,False,True,False,True,True
Na_000219,Na,el_29f4c24708af0107,False,False,False,False,False
Na_000220,Na,el_b06e4bfb91f616bc,False,False,False,False,False
Na_000221,Na,el_4e3b898e4b0174ff,False,False,False,True,False
Na_000222,Na,el_7f045f20febe2853,False,False,False,True,False
Na_000223,Na,el_2551565da9b279c4,False,True,False,True,True
Na_000224,Na,el_487084266c5d1c6f,False,False,False,True,False
Na_000225,Na,el_8e179738188d5a32,False,True,False,True,True
Na_000226,Na,el_d6ed05459bdb160c,False,False,False,False,False
Na_000227,Na,el_c65cde0296e6e047,False,False,False,False,False
Na_000228,Na,el_5e3e753d0db30632,False,False,False,True,False
Na_000229,Na,el_dd39ade24cc3c81d,False,True,False,True,True
Na_000230,Na,el_cdc08c9a36d28e3a,False,False,False,False,False
Na_000231,Na,el_18dad5ff1d1c0b3f,False,True,False,True,True
Na_000232,Na,el_469dc64976e3a8ab,False,False,False,True,False
Na_000233,Na,el_5c94de05416e1e76,False,False,False,True,False
Na_000234,Na,el_39b0739c318d361d,False,True,False,True,True
Na_000235,Na,el_a2d674b1b37d8751,False,False,False,True,False
Na_000236,Na,el_fb4c52048f17fdc2,False,False,False,True,False
Na_000237,Na,el_6b4874ee112d2d0c,False,True,False,True,True
Na_000238,Na,el_b1f70bf97b8a717b,False,True,False,True,True
Na_000239,Na,el_76e0947d862c0df5,False,False,False,False,False
Na_000240,Na,el_23c022ccf9c9ff46,False,False,False,False,False
Na_000241,Na,el_9ec74ff2ea708397,False,True,False,True,True
Na_000242,Na,el_037259767fad39dc,False,True,False,True,True
Na_000243,Na,el_08d89311aa350a3f,False,False,False,False,False
Na_000244,Na,el_18e53d45eb79734c,False,True,False,True,True
Na_000245,Na,el_434ef98c9d4e6c20,False,True,False,True,True
Na_000246,Na,el_df50b3f394a5a9a3,False,False,False,False,False
Na_000247,Na,el_ab76d0915b5b2175,False,False,False,False,False
Na_000248,Na,el_dd91ae2337b932c9,False,False,False,False,False
Na_000249,Na,el_e5945501786f4bdb,False,False,False,True,False
Na_000250,Na,el_c139d9f5b1e5b134,False,False,False,True,False
Na_000251,Na,el_568f3ebebc8ee0ac,False,False,False,False,False
Na_000252,Na,el_2755a4d17615a5fd,False,False,False,False,False
Na_000253,Na,el_fcf3024a0b451343,False,False,False,False,False
Na_000254,Na,el_de66e3e58d359fb7,False,False,False,False,False
Na_000255,Na,el_168212dc91cc0c29,False,False,False,False,False
Na_000256,Na,el_1a301f3c8d1664da,False,False,False,False,False
Na_000257,Na,el_961c59b5d0febeda,False,True,False,True,True
Na_000258,Na,el_510d69415a1c5a08,False,True,False,True,True
Na_000259,Na,el_22581abcb2f7ca5e,False,False,False,False,False
Na_000260,Na,el_a14265851dff7ec5,False,False,False,False,False
Na_000261,Na,el_33859d12a00fecdd,False,False,False,False,False
Na_000262,Na,el_13594561ed0737b7,False,False,False,False,False
Na_000263,Na,el_61d93b0f74657720,False,False,False,False,False
