working_ion,record_index,electrode_uid,raw_electrode_has_structure_like_field,any_linked_material_has_structure,record_has_any_structure_route
Li,Li_001458,el_134eaa39f233acec,True,True,True
Li,Li_001459,el_b34b1fffa8166afd,True,True,True
Li,Li_001460,el_f6edb57cd51aa80e,True,True,True
Li,Li_001461,el_570c75e08428a35e,True,True,True
Li,Li_001462,el_4e6eb424ea661a48,True,True,True
Li,Li_001463,el_886dd235cedb27ce,True,True,True
Li,Li_001464,el_ec9e736f5ee8f113,True,True,True
Li,Li_001465,el_88366e9c6002999e,True,True,True
Li,Li_001466,el_29d1e768f0dc78e0,True,True,True
Li,Li_001467,el_4f98ac05a1ec5b68,True,True,True
Li,Li_001468,el_ce4d2ab7c7d413e0,True,True,True
Li,Li_001469,el_90ac4ec1cb65cbf7,True,True,True
Li,Li_001470,el_ec6e81c052f07d37,True,True,True
Li,Li_001471,el_8e8e45d9224813f0,True,True,True
Li,Li_001472,el_5aba59ed3d3d285c,True,True,True
Li,Li_001473,el_e22a00bce216569c,True,True,True
Li,Li_001474,el_eb1e00ad34aa7d3e,True,True,True
Li,Li_001475,el_1aa0ed4134a07c88,True,True,True
Li,Li_001476,el_88c8133fabde2036,True,True,True
Li,Li_001477,el_1768d339475ffeb4,True,True,True
Li,Li_001478,el_f6cd1e90ad9b4593,True,True,True
Li,Li_001479,el_a79d53d76c9961b3,True,True,True
Li,Li_001480,el_7a03655d5be6f4b9,True,True,True
Li,Li_001481,el_68a3c036a3a4554d,True,True,True
Li,Li_001482,el_4aa96a7dc818b056,True,True,True
Li,Li_001483,el_6da53b29cadbeb0f,True,True,True
Li,Li_001484,el_8eb8a726b1e164c6,True,True,True
Li,Li_001485,el_0dff09c0a14904e9,True,True,True
Li,Li_001486,el_e1037b4b13f0f358,True,True,True
Li,Li_001487,el_8e1e0d4b7df1a6ad,True,True,True
Li,Li_001488,el_948fa6fbbf4632b3,True,True,True
Li,Li_001489,el_b3954ea8e2852e72,True,True,True
Li,Li_001490,el_35956f1883aa4f2e,True,True,True
Li,Li_001491,el_08346d520956d66e,True,True,True
Li,Li_001492,el_464a10ae5ceaf0c5,True,True,True
Li,Li_001493,el_d1f35de58aa68363,True,True,True
Li,Li_001494,el_4a5e8faa9aff315c,True,True,True
Li,Li_001495,el_40a410d240db9cff,True,True,True
Li,Li_001496,el_e8dfc36ca89e0cf6,True,True,True
Li,Li_001497,el_9476900ed93432cb,True,True,True
Li,Li_001498,el_d0bf7aea33052e20,True,True,True
Li,Li_001499,el_4af2a45bf006a97d,True,True,True
Li,Li_001500,el_45fdad0a56244775,True,True,True
Li,Li_001501,el_927cb238ae8ffbc7,True,True,True
Li,Li_001502,el_4fa626651e23a48e,True,True,True
Li,Li_001503,el_127d179da84a962d,True,True,True
Li,Li_001504,el_39c522995f4eb5f5,True,True,True
Li,Li_001505,el_ebc2fe83518f27dd,True,True,True
Li,Li_001506,el_58de00fa5ed02d8d,True,True,True
Li,Li_001507,el_beffa83c6d042b26,True,True,True
Li,Li_001508,el_704107717782c8e7,True,True,True
Li,Li_001509,el_5698b58379e38c19,True,True,True
Li,Li_001510,el_79ae1747027afc48,True,True,True
Li,Li_001511,el_39c2f482b0f7220c,True,True,True
Li,Li_001512,el_41ae2a48b2ef3469,True,True,True
Li,Li_001513,el_fd0bcae2817c9549,True,True,True
Li,Li_001514,el_403c1939bb74327a,True,True,True
Li,Li_001515,el_7d3baa9d2d972037,True,True,True
Li,Li_001516,el_864d62278bd15ab4,True,True,True
Li,Li_001517,el_e9c36f01b055dc6f,True,True,True
Li,Li_001518,el_d32f9d9e96e8c0e8,True,True,True
Li,Li_001519,el_1b22ad43f39e2b4e,True,True,True
Li,Li_001520,el_aeb02bfa55b49d94,True,True,True
Li,Li_001521,el_f0c1d3439f1d0c55,True,True,True
Li,Li_001522,el_5cd00ed44eabaa94,True,True,True
Li,Li_001523,el_685c3ca495062292,True,True,True
Li,Li_001524,el_937fad70a1b0ecd7,True,True,True
Li,Li_001525,el_55098187b8aa89e6,True,True,True
Li,Li_001526,el_c548eb666b83b732,True,True,True
Li,Li_001527,el_9452093a49b65a16,True,True,True
Li,Li_001528,el_616cc5818624f999,True,True,True
Li,Li_001529,el_f96cb9179e4c2a3b,True,True,True
Li,Li_001530,el_d0952d5373f80e90,True,True,True
Li,Li_001531,el_700b01afffa12d66,True,True,True
Li,Li_001532,el_25511644b00bc7b4,True,True,True
Li,Li_001533,el_938995baf9d33b62,True,True,True
Li,Li_001534,el_81f5ded582d175c8,True,True,True
Li,Li_001535,el_916f9bf7432e4ef7,True,True,True
Li,Li_001536,el_eef9c98b68940965,True,True,True
Li,Li_001537,el_88ec42489c298782,True,True,True
Li,Li_001538,el_cdca578f1963b9f5,True,True,True
Li,Li_001539,el_d90a1fb0e659d90d,True,True,True
Li,Li_001540,el_f506806ad8407acd,True,True,True
Li,Li_001541,el_4b644e102fa27001,True,True,True
Li,Li_001542,el_d61dab71c86634b2,True,True,True
Li,Li_001543,el_b1078a85a3fbe79d,True,True,True
Li,Li_001544,el_9a4b8666d2a8c1aa,True,True,True
Li,Li_001545,el_1dbc2abe7609171d,True,True,True
Li,Li_001546,el_7654cbc3b9257a26,True,True,True
Li,Li_001547,el_0c065f12d2016b59,True,True,True
Li,Li_001548,el_c7e13d0ab58f77c0,True,True,True
Li,Li_001549,el_69738afa220a438c,True,True,True
Li,Li_001550,el_c9efd398fa373379,True,True,True
Li,Li_001551,el_e625fbf1723355d9,True,True,True
Li,Li_001552,el_5bd100c272df6d24,True,True,True
Li,Li_001553,el_f6028186ea69fe2a,True,True,True
Li,Li_001554,el_256765bdaeb5ba45,True,True,True
Li,Li_001555,el_4785296abb6df3a5,True,True,True
Li,Li_001556,el_1c26c6bdc1824e84,True,True,True
Li,Li_001557,el_9f2c4eb89a3f16e5,True,True,True
Li,Li_001558,el_9bdfc4ffd150ad65,True,True,True
Li,Li_001559,el_c48a408ffc9027a2,True,True,True
Li,Li_001560,el_88087afc21bc0bc7,True,True,True
Li,Li_001561,el_32131827498fc94b,True,True,True
Li,Li_001562,el_a5a04de480378edc,True,True,True
Li,Li_001563,el_d57578fa9f9a648f,True,True,True
Li,Li_001564,el_14a0203b3f8fa45d,True,True,True
Li,Li_001565,el_8e0deff2b1902ad4,True,True,True
Li,Li_001566,el_c23dbfa513be235d,True,True,True
Li,Li_001567,el_bf13377e7c86a066,True,True,True
Li,Li_001568,el_931dee0bd0172066,True,True,True
Li,Li_001569,el_e915dda1ea55350f,True,True,True
Li,Li_001570,el_bc037267dd199e1e,True,True,True
Li,Li_001571,el_45fe613238e9484e,True,True,True
Li,Li_001572,el_60c3861e9e6432b0,True,True,True
Li,Li_001573,el_60d7a374aa8deb4b,True,True,True
Li,Li_001574,el_035ab44697eb6bc4,True,True,True
Li,Li_001575,el_f46dc5825f799d37,True,True,True
Li,Li_001576,el_febb970f5fec79f8,True,True,True
Li,Li_001577,el_fd98a27dc2765c04,True,True,True
Li,Li_001578,el_b4d8a5019e0730ac,True,True,True
Li,Li_001579,el_046a736a875a9bed,True,True,True
Li,Li_001580,el_2951b424303cb63f,True,True,True
Li,Li_001581,el_148be3c4dc1129a1,True,True,True
Li,Li_001582,el_35b8e655d66077f4,True,True,True
Li,Li_001583,el_02fdd570f8afae45,True,True,True
Li,Li_001584,el_ca1dba3111ddfa2f,True,True,True
Li,Li_001585,el_2c91cff6de0ccff1,True,True,True
Li,Li_001586,el_fd1af9ec06ace30a,True,True,True
Li,Li_001587,el_dc7bc2ef087e9805,True,True,True
Li,Li_001588,el_bd2ec660c0817248,True,True,True
Li,Li_001589,el_e372561e1480c883,True,True,True
Li,Li_001590,el_910c69dd99a8f21c,True,True,True
Li,Li_001591,el_ff409c1b3cb2f75c,True,True,True
Li,Li_001592,el_0b8dd500aa863254,True,True,True
Li,Li_001593,el_e4ed93ec8bc11637,True,True,True
Li,Li_001594,el_e395259a2d0326a3,True,True,True
Li,Li_001595,el_3cb6703c70bfd890,True,True,True
Li,Li_001596,el_e968171b81343b77,True,True,True
Li,Li_001597,el_76c1e198a1a6ad52,True,True,True
Li,Li_001598,el_2549226541c32c59,True,True,True
Li,Li_001599,el_4e2ae82bcadb88dc,True,True,True
Li,Li_001600,el_0edd6ee5a7c28cac,True,True,True
Li,Li_001601,el_663635c3f6d7e9d2,True,True,True
Li,Li_001602,el_ba4bfba1d3d54969,True,True,True
Li,Li_001603,el_50976969c90b5d1c,True,True,True
Li,Li_001604,el_e05044b64f04731f,True,True,True
Li,Li_001605,el_9a97911e99ecadaa,True,True,True
Li,Li_001606,el_5f0bfbeb88a92ef9,True,True,True
Li,Li_001607,el_6a4d716d53ab181a,True,True,True
Li,Li_001608,el_fbf13778322be5e3,True,True,True
Li,Li_001609,el_00fee057d7ce0b1b,True,True,True
Li,Li_001610,el_5344b3035523951b,True,True,True
Li,Li_001611,el_aa1de210a744cf79,True,True,True
Li,Li_001612,el_c1903a9599335803,True,True,True
Li,Li_001613,el_9b11fc8dd8f92154,True,True,True
Li,Li_001614,el_663dd9b8459ce242,True,True,True
Li,Li_001615,el_a21fe4b2e53c36f8,True,True,True
Li,Li_001616,el_7ba0a50956724529,True,True,True
Li,Li_001617,el_0305a127eb9aae61,True,True,True
Li,Li_001618,el_5e95eedf0b3f204f,True,True,True
Li,Li_001619,el_7c8ce762f74513fb,True,True,True
Li,Li_001620,el_c07b98d68c1f369c,True,True,True
Li,Li_001621,el_3ed9834e28858177,True,True,True
Li,Li_001622,el_4bf491310ff3f0c0,True,True,True
Li,Li_001623,el_1e2f5e445050a637,True,True,True
Li,Li_001624,el_da334382c7fb53f1,True,True,True
Li,Li_001625,el_2761a3356ac8c95d,True,True,True
Li,Li_001626,el_950d2238de6f7590,True,True,True
Li,Li_001627,el_6ccc26a393c4c74c,True,True,True
Li,Li_001628,el_3e8dca7eee97ef97,True,True,True
Li,Li_001629,el_84cbb2c53fac9825,True,True,True
Li,Li_001630,el_aeebed0e4f69b23a,True,True,True
Li,Li_001631,el_f464f3bc872815ac,True,True,True
Li,Li_001632,el_3e738da81cf3a706,True,True,True
Li,Li_001633,el_60f4bdaf0487498e,True,True,True
Li,Li_001634,el_1c18e42ebcba8922,True,True,True
Li,Li_001635,el_94b51968598815c1,True,True,True
Li,Li_001636,el_7989bad1d732b3d6,True,True,True
Li,Li_001637,el_7b7cad2043d25d63,True,True,True
Li,Li_001638,el_2efcdbba095fc6db,True,True,True
Li,Li_001639,el_d9838535d5402ad3,True,True,True
Li,Li_001640,el_b90214d1f48d5c1a,True,True,True
Li,Li_001641,el_e854c2da8ca16379,True,True,True
Li,Li_001642,el_d64a4b2b9789709e,True,True,True
Li,Li_001643,el_6b0117446e92a322,True,True,True
Li,Li_001644,el_7bc901b86033d4c7,True,True,True
Li,Li_001645,el_dd3c68936bea195e,True,True,True
Li,Li_001646,el_efcdd45aa9fa7aac,True,True,True
Li,Li_001647,el_54082bf0c1ebdd68,True,True,True
Li,Li_001648,el_09c8bf7232747861,True,True,True
Li,Li_001649,el_946591f057987d88,True,True,True
Li,Li_001650,el_e2724fe18aac2599,True,True,True
Li,Li_001651,el_558b9a73384040ad,True,True,True
Li,Li_001652,el_7ded09b3784dd145,True,True,True
Li,Li_001653,el_cf3f013369fab2aa,True,True,True
Li,Li_001654,el_16b627456fee0504,True,True,True
Li,Li_001655,el_da6f4dcb03ed22a0,True,True,True
Li,Li_001656,el_545ac05bde3b518d,True,True,True
Li,Li_001657,el_4bdde6e38d3c7134,True,True,True
Li,Li_001658,el_a8b1324df55ea31f,True,True,True
Li,Li_001659,el_0f0473c687914943,True,True,True
Li,Li_001660,el_8a5b9fda8f70819e,True,True,True
Li,Li_001661,el_3a00b4314d407280,True,True,True
Li,Li_001662,el_d88a42ced3d02b38,True,True,True
Li,Li_001663,el_412f249023434570,True,True,True
Li,Li_001664,el_628eb2914183b2db,True,True,True
Li,Li_001665,el_ae8df9f582323ef8,True,True,True
Li,Li_001666,el_500227694bfab7b4,True,True,True
Li,Li_001667,el_83c31032bc19dbe7,True,True,True
Li,Li_001668,el_a9fa8cf04d4eb287,True,True,True
Li,Li_001669,el_f9f5ab1fcc0d3bf8,True,True,True
Li,Li_001670,el_ed163ed0c8a74443,True,True,True
Li,Li_001671,el_616157897120cdac,True,True,True
Li,Li_001672,el_4df541fdf564e9c2,True,True,True
Li,Li_001673,el_e76530130386f3a5,True,True,True
Li,Li_001674,el_8aa126ca9c6a4c96,True,True,True
Li,Li_001675,el_389527e1eac9c0b3,True,True,True
Li,Li_001676,el_c70162d4803b54aa,True,True,True
Li,Li_001677,el_5263ab068b4d5784,True,True,True
Li,Li_001678,el_53396b5a2a9f1cc8,True,True,True
Li,Li_001679,el_c3e263ddec81d5be,True,True,True
Li,Li_001680,el_facbe6009952a7cb,True,True,True
Li,Li_001681,el_f97e8c8405b25161,True,True,True
Li,Li_001682,el_2f510255791df873,True,True,True
Li,Li_001683,el_81fbad3efef91e69,True,True,True
Li,Li_001684,el_fdc564dad2c2e2d6,True,True,True
Li,Li_001685,el_3e9aa3f7cfa437c1,True,True,True
Li,Li_001686,el_09da9ee7c9053931,True,True,True
Li,Li_001687,el_b6123ddf43d6faed,True,True,True
Li,Li_001688,el_f440258a4cc1ae48,True,True,True
Li,Li_001689,el_f24a9d6d42c0d9d7,True,True,True
Li,Li_001690,el_d05ac0e73eb4e6c6,True,True,True
Li,Li_001691,el_79492d24f949cd1a,True,True,True
Li,Li_001692,el_361dc7e6a60dbc47,True,True,True
Li,Li_001693,el_6871216f687f3f41,True,True,True
Li,Li_001694,el_551f4decea95cb4c,True,True,True
Li,Li_001695,el_673044e7de0bc2aa,True,True,True
Li,Li_001696,el_3f2f4d29edb16e45,True,True,True
Li,Li_001697,el_25323e9b3a60d2dc,True,True,True
Li,Li_001698,el_c9eed32abf22d9c6,True,True,True
Li,Li_001699,el_697a96dbc53532a5,True,True,True
Li,Li_001700,el_fa6c0b845af35b26,True,True,True
Li,Li_001701,el_7540ec3639f04c6d,True,True,True
Li,Li_001702,el_639cc4d1eb1bf04c,True,True,True
Li,Li_001703,el_eaf339da2616f356,True,True,True
Li,Li_001704,el_7576cc1ff9cbed35,True,True,True
Li,Li_001705,el_1edd075f50513eeb,True,True,True
Li,Li_001706,el_a9e1e182058d8251,True,True,True
Li,Li_001707,el_90c9dddac45a290b,True,True,True
Li,Li_001708,el_72c0dd7cc6bcc3e5,True,True,True
Li,Li_001709,el_d21ec780224dc910,True,True,True
Li,Li_001710,el_e13c6f71e0e816be,True,True,True
Li,Li_001711,el_f35de43f6bcf517d,True,True,True
Li,Li_001712,el_cd7f0c38d118fbd0,True,True,True
Li,Li_001713,el_4c5788f195ef8e35,True,True,True
Li,Li_001714,el_8e47fc7315752979,True,True,True
Li,Li_001715,el_d329c695e2c44d5e,True,True,True
Li,Li_001716,el_97b9c0c1c847b278,True,True,True
Li,Li_001717,el_d005c65c7eb5da33,True,True,True
Li,Li_001718,el_c68c768aea9008ae,True,True,True
Li,Li_001719,el_a723688e63877db3,True,True,True
Li,Li_001720,el_458643d053ae107e,True,True,True
Li,Li_001721,el_6f22f54468e47d05,True,True,True
Li,Li_001722,el_228caaf081630669,True,True,True
Li,Li_001723,el_bc143b36af3cf0b7,True,True,True
Li,Li_001724,el_0cde9697d5be46b0,True,True,True
Li,Li_001725,el_e15d08399c288b19,True,True,True
Li,Li_001726,el_cf7a2de3859ee8a4,True,True,True
Li,Li_001727,el_167686ae3d269a7e,True,True,True
Li,Li_001728,el_9e76c8d01ca8990a,True,True,True
Li,Li_001729,el_07aab84cb5355108,True,True,True
Li,Li_001730,el_0d58991b51a6567e,True,True,True
Li,Li_001731,el_4b0a7531aad8bdee,True,True,True
Li,Li_001732,el_0a4358f150844a83,True,True,True
Li,Li_001733,el_7cf8166f79c9b257,True,True,True
Li,Li_001734,el_194c624cf2869bde,True,True,True
Li,Li_001735,el_0353820cc277e809,True,True,True
Li,Li_001736,el_4ac93a8bff405dd0,True,True,True
Li,Li_001737,el_88a87c88f881bab9,True,True,True
Li,Li_001738,el_a2c6e2bce9837fb8,True,True,True
Li,Li_001739,el_61420647b5c21d4d,True,True,True
Li,Li_001740,el_0c3522732037beac,True,True,True
Li,Li_001741,el_0d24e5581996d4f6,True,True,True
Li,Li_001742,el_21bcb6683d2275b8,True,True,True
Li,Li_001743,el_16556f38333b80dc,True,True,True
Li,Li_001744,el_37c29b8625dfc20a,True,True,True
Li,Li_001745,el_bb712b55cda5660b,True,True,True
Li,Li_001746,el_c519af1079abc14f,True,True,True
Li,Li_001747,el_ea42d1bdabc8eedf,True,True,True
Li,Li_001748,el_fb01f831c0ff3ccf,True,True,True
Li,Li_001749,el_a196ee6a8c5e3b98,True,True,True
Li,Li_001750,el_f187a640eba12fb7,True,True,True
Li,Li_001751,el_94e9e7e9bc1ab3a9,True,True,True
Li,Li_001752,el_04165bfc2ee562e1,True,True,True
Li,Li_001753,el_6a8da726f87a2eec,True,True,True
Li,Li_001754,el_2e3152d10768d4df,True,True,True
Li,Li_001755,el_cb7396d717dddfbd,True,True,True
Li,Li_001756,el_7e4392595c7d4b20,True,True,True
Li,Li_001757,el_ce9a36094aa587de,True,True,True
Li,Li_001758,el_8f3dcfd044d93cdc,True,True,True
Li,Li_001759,el_fc80a6257c6151ba,True,True,True
Li,Li_001760,el_f6cbb61b2fba023e,True,True,True
Li,Li_001761,el_91c9381deb089df0,True,True,True
Li,Li_001762,el_574abff2f769b458,True,True,True
Li,Li_001763,el_52d57d88381dc807,True,True,True
Li,Li_001764,el_e7794949e65603d0,True,True,True
Li,Li_001765,el_58c79226990f3ac7,True,True,True
Li,Li_001766,el_42b258ac5753c165,True,True,True
Li,Li_001767,el_754bdf66a68f309a,True,True,True
Li,Li_001768,el_19f67cc7f6cd3259,True,True,True
Li,Li_001769,el_8e7199dec63027cf,True,True,True
Li,Li_001770,el_21b88290534cdb31,True,True,True
Li,Li_001771,el_a06e17872b168462,True,True,True
Li,Li_001772,el_d7dd992edd57e353,True,True,True
Li,Li_001773,el_1701b3021e937bd1,True,True,True
Li,Li_001774,el_86cb5cf4efcf6888,True,True,True
Li,Li_001775,el_5c1c7467156785fd,True,True,True
Li,Li_001776,el_609e73dff6fc3abe,True,True,True
Li,Li_001777,el_3981cef9c415a778,True,True,True
Li,Li_001778,el_e352fb4d157ac499,True,True,True
Li,Li_001779,el_61385c361c98e5f0,True,True,True
Li,Li_001780,el_d8ba481a91cfd9e8,True,True,True
Li,Li_001781,el_0f1f826e319a9b8d,True,True,True
Li,Li_001782,el_c4d02aecbe60e6d4,True,True,True
Li,Li_001783,el_f5083a9e0c8f79c1,True,True,True
Li,Li_001784,el_27bebe9bdeb4f865,True,True,True
Li,Li_001785,el_ad946c26ff8e6060,True,True,True
Li,Li_001786,el_2476187cb175a414,True,True,True
Li,Li_001787,el_b2a312053302e904,True,True,True
Li,Li_001788,el_365efa5f529a0149,True,True,True
Li,Li_001789,el_0eab7aef723d2386,True,True,True
Li,Li_001790,el_aa24bba5f95074e4,True,True,True
Li,Li_001791,el_f7788372014f0bd1,True,True,True
Li,Li_001792,el_dc317bd4c64a1f3c,True,True,True
Li,Li_001793,el_0cd0f05e4758ab74,True,True,True
Li,Li_001794,el_863ed96c4ef4a294,True,True,True
Li,Li_001795,el_00919523bbea8968,True,True,True
Li,Li_001796,el_54227f3babc18b1c,True,True,True
Li,Li_001797,el_7acf0fb17a52bf59,True,True,True
Li,Li_001798,el_be7e42e68eb74e36,True,True,True
Li,Li_001799,el_a055f29e4af77859,True,True,True
Li,Li_001800,el_df9d7d3183fbad83,True,True,True
Li,Li_001801,el_67750af8dccfa879,True,True,True
Li,Li_001802,el_dc34682853350d94,True,True,True
Li,Li_001803,el_64fd22a0ecb3d4bc,True,True,True
Li,Li_001804,el_85f1acd39521d754,True,True,True
Li,Li_001805,el_3710ffc1a9dc9a9d,True,True,True
Li,Li_001806,el_174381f28d767f3f,True,True,True
Li,Li_001807,el_e55f9c37d7fbaa86,True,True,True
Li,Li_001808,el_f1e38849264dcb0b,True,True,True
Li,Li_001809,el_291199116e33b99d,True,True,True
Li,Li_001810,el_143bf8420db298eb,True,True,True
Li,Li_001811,el_a268d0281f225491,True,True,True
Li,Li_001812,el_d8ab6ea07af57dd8,True,True,True
Li,Li_001813,el_23a5b9f79de1d37e,True,True,True
Li,Li_001814,el_463da36d090241d6,True,True,True
Li,Li_001815,el_acf20c550a05df91,True,True,True
Li,Li_001816,el_6d81538088590788,True,True,True
Li,Li_001817,el_196b6e59ead7896d,True,True,True
Li,Li_001818,el_73f4a47491e602e2,True,True,True
Li,Li_001819,el_8ff179e8d3c318c0,True,True,True
Li,Li_001820,el_7fc459b5260a0332,True,True,True
Li,Li_001821,el_69879cd0a4b6d0cf,True,True,True
Li,Li_001822,el_7382c1b821f65847,True,True,True
Li,Li_001823,el_488b8eb294491592,True,True,True
Li,Li_001824,el_6e341d4d2e78286d,True,True,True
Li,Li_001825,el_90df6024a23c4bb9,True,True,True
Li,Li_001826,el_924771d96e2392cf,True,True,True
Li,Li_001827,el_78b7d17517d2e098,True,True,True
Li,Li_001828,el_16c486fc4e20e095,True,True,True
Li,Li_001829,el_768c77744ebf391d,True,True,True
Li,Li_001830,el_bc81f68c207c5725,True,True,True
Li,Li_001831,el_37c81f3bdc365fe9,True,True,True
Li,Li_001832,el_0a49617a91b4d16e,True,True,True
Li,Li_001833,el_e2ec94ad1cb0f4f5,True,True,True
Li,Li_001834,el_dea4f90e8bb28971,True,True,True
Li,Li_001835,el_f969581f77e64a0b,True,True,True
Li,Li_001836,el_3eb810018202206a,True,True,True
Li,Li_001837,el_26c59830d8e1a161,True,True,True
Li,Li_001838,el_052eef73af3504dc,True,True,True
Li,Li_001839,el_3cee6443d97b57ea,True,True,True
Li,Li_001840,el_13c39dcea47d1f24,True,True,True
Li,Li_001841,el_94b581ab1e7a1aaa,True,True,True
Li,Li_001842,el_efca51749aaca50a,True,True,True
Li,Li_001843,el_7809ed63788ad15d,True,True,True
Li,Li_001844,el_a441638926057982,True,True,True
Li,Li_001845,el_83b7b41d44e1ef5c,True,True,True
Li,Li_001846,el_ae68bc4dcc53f60b,True,True,True
Li,Li_001847,el_94890dc57566af66,True,True,True
Li,Li_001848,el_04a6b7019093f5bc,True,True,True
Li,Li_001849,el_e3ee1d30f828214f,True,True,True
Li,Li_001850,el_4989e928f27a7c38,True,True,True
Li,Li_001851,el_82b6fafbf4e73dc7,True,True,True
Li,Li_001852,el_dcf851af584f00f8,True,True,True
Li,Li_001853,el_2043a48d9c843525,True,True,True
Li,Li_001854,el_ab7f02ebe24589ba,True,True,True
Li,Li_001855,el_5fa4148745e830b6,True,True,True
Li,Li_001856,el_37fd5627f66185fd,True,True,True
Li,Li_001857,el_56125ba5262c0a1f,True,True,True
Li,Li_001858,el_1be40fef65012d9c,True,True,True
Li,Li_001859,el_d3d7dc2b0892f1ef,True,True,True
Li,Li_001860,el_7fbf891bc296a93f,True,True,True
Li,Li_001861,el_e7a091caed988052,True,True,True
Li,Li_001862,el_a344a749cbad6d22,True,True,True
Li,Li_001863,el_21d18cdc234ba3a6,True,True,True
Li,Li_001864,el_7fe5508329062aca,True,True,True
Li,Li_001865,el_3d9de0527c46f6ed,True,True,True
Li,Li_001866,el_e12d2062030bc7a7,True,True,True
Li,Li_001867,el_737c29434a243207,True,True,True
Li,Li_001868,el_636c4e5ca43b4727,True,True,True
Li,Li_001869,el_a9d26a6a1acf6244,True,True,True
Li,Li_001870,el_955d3cda393d94bc,True,True,True
Li,Li_001871,el_d954dd197277be43,True,True,True
Li,Li_001872,el_b76f2fb55397df13,True,True,True
Li,Li_001873,el_5eb90471dccbafd8,True,True,True
Li,Li_001874,el_27f856e21f25f10c,True,True,True
Li,Li_001875,el_a454ed096cd481cd,True,True,True
Li,Li_001876,el_0e938c6e0e29a9d0,True,True,True
Li,Li_001877,el_987f1da3505bc305,True,True,True
Li,Li_001878,el_886b3b4ef60fcb6b,True,True,True
Li,Li_001879,el_8e46e04fb4fb8e8f,True,True,True
Li,Li_001880,el_8237e15fdb9ed895,True,True,True
Li,Li_001881,el_3983bc9cd59f8906,True,True,True
Li,Li_001882,el_7b1de3995110e252,True,True,True
Li,Li_001883,el_22a4486210ba3942,True,True,True
Li,Li_001884,el_5c1082973db31583,True,True,True
Li,Li_001885,el_990bdfbc9db6e609,True,True,True
Li,Li_001886,el_5c2a6b0aeb8520a7,True,True,True
Li,Li_001887,el_60af9f31ee008d70,True,True,True
Li,Li_001888,el_e831a2aec9aff5d6,True,True,True
Li,Li_001889,el_b3c460d6d788655f,True,True,True
Li,Li_001890,el_720170c93a12ba36,True,True,True
Li,Li_001891,el_954b155cc452ce02,True,True,True
Li,Li_001892,el_2e326cbd91dfd8f6,True,True,True
Li,Li_001893,el_5930a7cafd880861,True,True,True
Li,Li_001894,el_6283e79186df89d5,True,True,True
Li,Li_001895,el_66cb9ce55cc6363f,True,True,True
Li,Li_001896,el_3c8a032ca84a2f73,True,True,True
Li,Li_001897,el_a6e730598c1f2f60,True,True,True
Li,Li_001898,el_398a34f13d6ec1de,True,True,True
Li,Li_001899,el_5ac8d3d0fca38a30,True,True,True
Li,Li_001900,el_24cd2a7d2974100c,True,True,True
Li,Li_001901,el_0eeb86e0c656991e,True,True,True
Li,Li_001902,el_b5b5ebc89bb3e22c,True,True,True
Li,Li_001903,el_e8264e4c7a410ac4,True,True,True
Li,Li_001904,el_e481a7fb206663fb,True,True,True
Li,Li_001905,el_80ce65fb28529ef5,True,True,True
Li,Li_001906,el_306af908c6803b80,True,True,True
Li,Li_001907,el_4936cc42a4f19d2f,True,True,True
Li,Li_001908,el_47e865ee42cd8416,True,True,True
Li,Li_001909,el_f692dd7afbd34ccc,True,True,True
Li,Li_001910,el_f463e78208a58c0f,True,True,True
Li,Li_001911,el_fa26e8864b5a096f,True,True,True
Li,Li_001912,el_919c43aaf00a4a88,True,True,True
Li,Li_001913,el_f88c47bcbb9b95e3,True,True,True
Li,Li_001914,el_ce311095d275dffc,True,True,True
Li,Li_001915,el_3b0b9bb0c242ac06,True,True,True
Li,Li_001916,el_1db14d3dd673c0f8,True,True,True
Li,Li_001917,el_bc2b50c428de5ac6,True,True,True
Li,Li_001918,el_8586dac43dfa463e,True,True,True
Li,Li_001919,el_8ff1125c33e7789e,True,True,True
Li,Li_001920,el_2e71a1a7fa0ff642,True,True,True
Li,Li_001921,el_e32e4995cae6fcfc,True,True,True
Li,Li_001922,el_4eb6f999406a4f76,True,True,True
Li,Li_001923,el_117bb8914d6760be,True,True,True
Li,Li_001924,el_294eea11bbcf632b,True,True,True
Li,Li_001925,el_e89efdc783180b29,True,True,True
Li,Li_001926,el_5cc25f410fb9575c,True,True,True
Li,Li_001927,el_fe73bed481ea9db0,True,True,True
Li,Li_001928,el_eacfbd9639e05776,True,True,True
Li,Li_001929,el_cc1b5d92eb1b43f9,True,True,True
Li,Li_001930,el_37511d2032bdd9c1,True,True,True
Li,Li_001931,el_2d93e9b036d16543,True,True,True
Li,Li_001932,el_cef9d3b8d2cd6fee,True,True,True
Li,Li_001933,el_94db64ffd7d81374,True,True,True
Li,Li_001934,el_7310c3164da6695b,True,True,True
Li,Li_001935,el_c582cc18a208d0f8,True,True,True
Li,Li_001936,el_44871bd1a9bced71,True,True,True
Li,Li_001937,el_15de8e8ba17a3d5a,True,True,True
Li,Li_001938,el_791a2aa2e22e8ca5,True,True,True
Li,Li_001939,el_c834866507710fd8,True,True,True
Li,Li_001940,el_cf68addfa92435b1,True,True,True
Li,Li_001941,el_01a5a2b3f9e9e379,True,True,True
Li,Li_001942,el_b73a28039a844787,True,True,True
Li,Li_001943,el_1bedd987033b97d4,True,True,True
